track_id,bit_rate,comments,composer,date_created,date_recorded,duration,favorites,genre_top,genres,genres_all,information,interest,language_code,license,listens,lyricist,number,publisher,tags,title
143103,256000,0,,2016-09-13 13:21:41,,210,1,Rock,"[12, 66]","[66, 12]",,3622,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,753,,4,,[],Hot Glue
143104,256000,0,,2016-09-13 17:22:03,,190,0,Rock,"[12, 66]","[66, 12]",,1715,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1564,,5,,[],Medicine
143105,256000,0,,2016-09-13 17:22:37,,436,0,Rock,"[12, 66]","[66, 12]",,1381,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1218,,6,,[],VIP WFMU Jam
143106,320000,0,,2016-09-13 17:23:51,,184,6,Rock,"[12, 85]","[12, 85]",,3447,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2721,,1,,[],Stingray
143107,320000,0,,2016-09-13 17:23:53,,197,0,Rock,"[12, 85]","[12, 85]",,1022,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,881,,2,,[],One More Mile
143108,320000,0,,2016-09-13 17:23:53,,194,1,Rock,"[12, 85]","[12, 85]",,1537,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1224,,3,,[],Time To Go
143109,320000,0,,2016-09-13 17:23:55,,275,1,Rock,"[12, 85]","[12, 85]",,1645,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1307,,4,,[],Poor Boy Walking Blues
143110,320000,0,,2016-09-13 17:23:56,,288,0,Rock,"[12, 85]","[12, 85]",,1497,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1290,,5,,[],Charlie and His Ever Grateful Flock of Sheep
143130,320000,0,,2016-09-14 17:38:30,,253,3,Rock,"[58, 85]","[58, 12, 85]",,1674,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1424,,1,,[],Intro / Untitled
143131,320000,0,,2016-09-14 17:38:32,,196,2,Rock,"[58, 85]","[58, 12, 85]",,1168,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,969,,2,,[],Panic
143132,320000,0,,2016-09-14 13:38:33,,422,0,Rock,"[58, 85]","[58, 12, 85]",,3417,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,682,,3,,[],Towers
143133,320000,0,,2016-09-14 17:38:35,,315,0,Rock,"[58, 85]","[58, 12, 85]",,1100,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,921,,4,,[],Faces
143134,320000,0,,2016-09-14 17:38:36,,210,0,Rock,"[58, 85]","[58, 12, 85]",,1794,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1530,,5,,[],The Narrows
143135,320000,0,,2016-09-14 17:38:37,,408,1,Rock,"[58, 85]","[58, 12, 85]",,1448,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1229,,6,,[],Through the Glass
143136,320000,0,,2016-09-14 17:38:39,,269,3,Rock,"[58, 85]","[58, 12, 85]",,2385,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1931,,7,,[],Lauren
143214,320000,0,,2016-09-15 17:11:26,,207,10,Rock,"[12, 66, 98]","[66, 12, 98]",,16401,,Attribution-NonCommercial 3.0 International,11273,,0,,[],Emperor Of San Francisco
143215,320000,0,,2016-09-15 13:11:28,,266,3,Rock,"[12, 66, 98]","[66, 12, 98]",,5844,,Attribution-NonCommercial 3.0 International,2593,,0,,[],Halfway To Infinity
143216,320000,0,,2016-09-15 17:11:29,,386,1,Rock,"[12, 66, 98]","[66, 12, 98]",,4678,,Attribution-NonCommercial 3.0 International,3934,,0,,[],Homecoming
143217,320000,0,,2016-09-15 17:11:31,,322,1,Rock,"[12, 66, 98]","[66, 12, 98]",,3077,,Attribution-NonCommercial 3.0 International,2519,,0,,[],How's The Weather Up There
143218,320000,0,,2016-09-15 17:11:32,,123,2,Rock,"[12, 66, 98]","[66, 12, 98]",,3372,,Attribution-NonCommercial 3.0 International,2951,,0,,[],March Of The Undead
143219,320000,0,,2016-09-15 17:11:34,,211,3,Rock,"[12, 66, 98]","[66, 12, 98]",,3571,,Attribution-NonCommercial 3.0 International,3105,,0,,[],The Interview And The Argument
143220,320000,0,,2016-09-15 17:11:34,,248,1,Rock,"[12, 66, 98]","[66, 12, 98]",,5024,,Attribution-NonCommercial 3.0 International,4563,,0,,[],The Law
143221,320000,0,,2016-09-15 17:11:36,,186,6,Rock,"[12, 66, 98]","[66, 12, 98]",,7852,,Attribution-NonCommercial 3.0 International,6554,,0,,[],The Madness
143278,320000,0,,2016-09-18 12:19:41,,524,0,Rock,"[12, 25, 85]","[25, 12, 85]",,932,,Attribution-Noncommercial-Share Alike 3.0 United States,815,,9,,"['vitamin pets', 'death fm', 'electronic']",Final Transmission
143280,320000,0,,2016-09-18 16:19:43,,396,0,Rock,"[12, 25, 85]","[25, 12, 85]",,955,,Attribution-Noncommercial-Share Alike 3.0 United States,853,,8,,"['vitamin pets', 'death fm', 'electronic']",M.J.F.
143282,320000,0,,2016-09-18 16:19:45,,639,0,Rock,"[12, 25, 85]","[25, 12, 85]",,2147,,Attribution-Noncommercial-Share Alike 3.0 United States,1956,,6,,"['vitamin pets', 'death fm', 'electronic']",Shadow Lines
143285,256000,0,,2016-09-18 16:50:00,,84,2,Rock,"[12, 25]","[25, 12]",,1769,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1603,,3,,[],Schtum It
143318,320000,0, Alexander Naumov,2016-09-20 01:49:33,,100,11,Rock,"[12, 31, 101]","[12, 101, 31]",,11953,,Attribution-NonCommercial,8691,,4,,[],Hundred Years in Helheim
143319,320000,0, Alexander Naumov,2016-09-20 01:49:43,,69,10,Rock,"[12, 31, 101]","[12, 101, 31]",,14698,,Attribution-NonCommercial,12502,,5,,[],Left on Deimos
143922,320000,0,,2016-09-27 14:06:07,,331,0,Rock,[12],[12],,399,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,347,,1,,[],The Company Man/ Dereconstructed
143923,320000,0,,2016-09-27 14:06:09,,153,0,Rock,[12],[12],,437,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,394,,2,,[],Burnpiles and Swimming Holes
143924,320000,0,,2016-09-27 14:06:11,,238,1,Rock,[12],[12],,153,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,124,,4,,[],The Weeds Downtown
143925,320000,0,,2016-09-27 14:06:12,,309,0,Rock,[12],[12],,148,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,118,,5,,[],Mississippi Bottomland
143926,320000,0,,2016-09-27 14:06:13,,384,0,Rock,[12],[12],,152,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,125,,6,,[],"The Red, Red Dirt of Home/ Centerville"
143927,320000,0,,2016-09-27 14:06:14,,406,0,Rock,[12],[12],,267,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,226,,7,,[],Dirt Track
143928,320000,0,,2016-09-27 14:06:15,,188,0,Rock,[12],[12],,174,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,149,,3,,[],The Kudzu and the Concrete
143942,320000,0,,2016-09-27 14:50:21,,219,2,Rock,"[12, 25, 45]","[25, 12, 45]",,2590,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1613,,1,,[],Wild Tiger Woman
143943,320000,0,,2016-09-27 14:50:23,,225,1,Rock,"[12, 25, 45]","[25, 12, 45]",,1233,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,965,,2,,[],Roll The Balls
143944,320000,0,,2016-09-27 14:50:24,,152,0,Rock,"[12, 25, 45]","[25, 12, 45]",,1105,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,924,,3,,[],Number 10
143945,320000,0,,2016-09-27 14:50:26,,199,2,Rock,"[12, 25, 45]","[25, 12, 45]",,2077,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1725,,4,,[],Hey Hey
143989,320000,0,,2016-09-27 15:53:29,,177,5,Rock,"[12, 25, 66]","[25, 66, 12]",,3230,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2676,,1,,[],American Weirdos
143990,320000,0,,2016-09-27 15:53:31,,129,0,Rock,"[12, 25, 66]","[25, 66, 12]",,864,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,765,,2,,[],Pick You Up
143991,320000,0,,2016-09-27 15:53:32,,105,0,Rock,"[12, 25, 66]","[25, 66, 12]",,796,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,711,,3,,[],And Them
143992,320000,0,,2016-09-27 15:53:34,,211,2,Rock,"[12, 25, 66]","[25, 66, 12]",,1163,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,974,,4,,[],Go To Hell
143993,320000,0,,2016-09-27 15:53:35,,119,1,Rock,"[12, 25, 66]","[25, 66, 12]",,1233,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1061,,5,,[],"Oh, Screw It"
143994,320000,0,,2016-09-27 15:53:37,,178,0,Rock,"[12, 25, 66]","[25, 66, 12]",,1588,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1419,,6,,[],Secret's
143995,320000,0,,2016-09-27 15:53:39,,179,1,Rock,"[12, 25, 66]","[25, 66, 12]",,2948,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2681,,7,,[],Kick Em Out
144589,274185,0,,2016-10-05 07:29:21,,173,0,Rock,"[25, 109]","[25, 12, 109]",,1596,,Attribution-NonCommercial-ShareAlike,1416,,2,,[],Črepy
144590,270730,0,,2016-10-05 07:29:21,,218,1,Rock,"[25, 109]","[25, 12, 109]",,1512,,Attribution-NonCommercial-ShareAlike,1261,,1,,[],Láthatatlanok
144591,276187,0,,2016-10-05 07:29:24,,165,0,Rock,"[25, 109]","[25, 12, 109]",,2498,,Attribution-NonCommercial-ShareAlike,2219,,3,,[],Veža bláznov
144601,320000,0,,2016-10-05 15:05:13,,222,1,Rock,"[12, 66]","[66, 12]",,994,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,818,,1,,[],Please Never Take Me Home
144602,320000,0,,2016-10-05 15:05:39,,138,0,Rock,"[12, 66]","[66, 12]",,905,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,805,,2,,[],Early Morning Sunrise
144603,320000,0,,2016-10-05 15:06:01,,195,0,Rock,"[12, 66]","[66, 12]",,599,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,509,,3,,[],Early June
144604,320000,0,,2016-10-05 15:06:36,,136,0,Rock,"[12, 66]","[66, 12]",,585,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,431,,4,,[],They Say You Can't Go There
144605,320000,0,,2016-10-05 15:07:36,,168,0,Rock,"[12, 66]","[66, 12]",,689,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,592,,5,,[],Should You Ever Need My Love
144608,320000,0,,2016-10-05 15:13:54,,205,0,Rock,"[12, 66]","[66, 12]",,1256,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1089,,7,,[],We Love Mystery
144609,320000,0,,2016-10-05 15:14:56,,161,0,Rock,"[12, 66]","[66, 12]",,977,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,861,,8,,[],Turn To Salt
144610,320000,0,,2016-10-05 15:16:50,,136,1,Rock,"[12, 66]","[66, 12]",,1499,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1299,,9,,[],Another New Day
144611,320000,0,,2016-10-05 15:18:50,,210,0,Rock,"[12, 66]","[66, 12]",,2401,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2180,,10,,[],Fantasyland
145020,320000,0,,2016-10-13 18:40:39,,138,2,Rock,"[12, 31]","[12, 31]",,3309,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2656,,2,,[],The Realist
145021,320000,0,,2016-10-13 18:40:40,,390,1,Rock,"[12, 31]","[12, 31]",,1450,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,967,,5,,[],The Lonely Heart
145022,320000,0,,2016-10-13 14:40:41,,270,1,Rock,"[12, 31]","[12, 31]",,1472,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1056,,3,,[],Sun Of The Sleepless
145023,320000,0,,2016-10-13 18:40:42,,274,2,Rock,"[12, 31]","[12, 31]",,1867,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1332,,1,,[],St. Anthony's Fire
145024,320000,0,,2016-10-13 18:40:44,,283,1,Rock,"[12, 31]","[12, 31]",,2015,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1420,,6,,[],Riding The Warhead
145025,320000,0,,2016-10-13 18:40:44,,244,1,Rock,"[12, 31]","[12, 31]",,3048,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1658,,4,,[],Electronical Eden
145026,320000,0,,2016-10-13 18:40:46,,347,1,Rock,"[12, 31]","[12, 31]",,2703,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2047,,8,,[],Does The Evil Belong Here?
145027,320000,0,,2016-10-13 18:40:46,,280,2,Rock,"[12, 31]","[12, 31]",,3847,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,3141,,7,,[],Curly
145065,320000,0,,2016-10-16 09:00:19,,61,1,Rock,"[109, 167, 439]","[167, 12, 109, 439, 25, 31]",,2399,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2017,,1,,[],Resta
145066,320000,0,,2016-10-16 09:00:20,,129,0,Rock,"[109, 167, 439]","[167, 12, 109, 439, 25, 31]",,1849,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1519,,2,,[],Ruagne
145067,320000,0,,2016-10-16 09:00:21,,81,0,Rock,"[109, 167, 439]","[167, 12, 109, 439, 25, 31]",,3498,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,3032,,3,,[],Ngrumme
145068,320000,0,,2016-10-16 09:00:23,,154,0,Rock,"[109, 167, 439]","[167, 12, 109, 439, 25, 31]",,6518,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,5552,,4,,[],Demoni e Dei (Contropotere)
145197,320000,0,,2016-10-19 15:49:40,,435,0,Rock,"[12, 53]","[45, 12, 53]",,1415,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1256,,1,,[],Ultra Birth/ Untitled
145198,320000,0,,2016-10-19 15:50:34,,242,0,Rock,"[12, 53]","[45, 12, 53]",,1372,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1272,,2,,[],Hynogog
145199,320000,0,,2016-10-19 15:52:38,,529,0,Rock,"[12, 53]","[45, 12, 53]",,2703,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2485,,3,,[],Opening the Mouth/ Salt
145241,320000,0,,2016-10-20 13:11:16,,248,5,Rock,"[12, 66]","[66, 12]",,7577,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,3787,,1,,[],THE THREE SHADES
145242,320000,0,,2016-10-20 13:11:18,,273,1,Rock,"[12, 66]","[66, 12]",,1952,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1754,,2,,[],33/08/45 (MOURNING OF THE CONQUEROR)
145257,320000,0,,2016-10-21 16:38:46,,218,5,Rock,"[64, 66, 88]","[64, 66, 12, 88, 25]",,4924,,Attribution-ShareAlike,4163,,4,,[],Not So Final Countdown
145258,320000,0,,2016-10-21 16:38:47,,217,3,Rock,"[64, 66, 88]","[64, 66, 12, 88, 25]",,4596,,Attribution-ShareAlike,3772,,3,,[],Left The Building
145259,320000,0,,2016-10-21 16:38:48,,148,4,Rock,"[64, 66, 88]","[64, 66, 12, 88, 25]",,7807,,Attribution-ShareAlike,4564,,2,,[],Joika
145260,320000,1,,2016-10-21 16:38:49,,224,9,Rock,"[64, 66, 88]","[64, 66, 12, 88, 25]",,8238,,Attribution-ShareAlike,6692,,1,,[],Easter Island
145321,128000,0,,2016-10-23 08:02:32,,309,0,Rock,"[26, 36, 89]","[36, 12, 89, 26, 25]",,1844,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1573,,1,,[],Floater
145397,320000,0,,2016-10-25 12:41:43,,129,0,Rock,"[12, 25]","[25, 12]",,251,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,182,,1,,[],--
145398,320000,0,,2016-10-25 12:42:20,,187,0,Rock,"[12, 25]","[25, 12]",,321,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,240,,2,,[],Untitled 1
145399,320000,0,,2016-10-25 12:43:07,,141,0,Rock,"[12, 25]","[25, 12]",,372,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,288,,3,,[],78
145400,320000,0,,2016-10-25 12:44:13,,147,0,Rock,"[12, 25]","[25, 12]",,353,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,256,,4,,[],Untitled 2
145401,320000,0,,2016-10-25 12:45:11,,357,0,Rock,"[12, 25]","[25, 12]",,498,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,408,,5,,[],Dry Swift Horse
145402,320000,0,,2016-10-25 12:46:20,,243,0,Rock,"[12, 25]","[25, 12]",,570,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,459,,6,,[],375 Images Of Angels
145403,320000,0,,2016-10-25 12:47:34,,275,0,Rock,"[12, 25]","[25, 12]",,655,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,537,,7,,[],For Contempt
145404,320000,0,,2016-10-25 12:48:39,,271,0,Rock,"[12, 25]","[25, 12]",,1172,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,980,,8,,[],Big White Cloud
145601,192000,0,,2016-10-31 17:33:19,,211,2,Rock,"[26, 66]","[26, 12, 66]",,1460,,Attribution-NonCommercial-ShareAlike,1299,,6,,[],MIND
145602,224000,0,,2016-10-31 17:33:21,,241,0,Rock,"[26, 66]","[26, 12, 66]",,1268,,Attribution-NonCommercial-ShareAlike,1124,,5,,[],ORANGE
145603,192000,0,,2016-10-31 17:33:22,,216,0,Rock,"[26, 66]","[26, 12, 66]",,1286,,Attribution-NonCommercial-ShareAlike,929,,4,,[],I DON'T KNOW WHERE DARIA IS FROM
145604,192000,0,,2016-10-31 17:33:23,,245,0,Rock,"[26, 66]","[26, 12, 66]",,1702,,Attribution-NonCommercial-ShareAlike,1455,,3,,[],THE COLD SONG
145605,192000,0,,2016-10-31 17:33:24,,203,0,Rock,"[26, 66]","[26, 12, 66]",,1757,,Attribution-NonCommercial-ShareAlike,1576,,2,,[],COME TO ME ONE MORE TIME
145606,224000,0,,2016-10-31 17:33:26,,210,3,Rock,"[26, 66]","[26, 12, 66]",,2739,,Attribution-NonCommercial-ShareAlike,2426,,1,,[],SELF EXPLORER
145607,320000,0,,2016-10-31 17:44:09,,235,2,Rock,"[45, 101, 109]","[101, 12, 109, 45, 25, 31]",,4119,,Attribution,3308,,4,,[],The Dawn
145608,320000,0,,2016-10-31 17:44:11,,227,1,Rock,"[45, 101, 109]","[101, 12, 109, 45, 25, 31]",,3775,,Attribution,3099,,3,,[],This Cursed Hope
145609,320000,0,,2016-10-31 17:44:12,,222,1,Rock,"[45, 101, 109]","[101, 12, 109, 45, 25, 31]",,5614,,Attribution,4596,,2,,[],With These Flames
145610,320000,0,,2016-10-31 17:44:13,,231,5,Rock,"[45, 101, 109]","[101, 12, 109, 45, 25, 31]",,11558,,Attribution,8987,,1,,[],Wolves
145611,320000,0,,2016-10-31 20:34:20,,215,1,Rock,"[25, 89]","[89, 25, 12]",,1117,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,978,,1,,[],Glow In The Dark
145612,320000,0,,2016-10-31 20:34:22,,190,3,Rock,"[25, 89]","[89, 25, 12]",,1268,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,982,,2,,[],Disco
145613,320000,0,,2016-10-31 20:34:23,,322,1,Rock,"[25, 89]","[89, 25, 12]",,301,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,238,,3,,[],Death Valley Boogie/No Reason
145614,320000,0,,2016-10-31 20:34:24,,116,1,Rock,"[25, 89]","[89, 25, 12]",,280,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,234,,4,,[],Sanitarium Blooz
145615,320000,0,,2016-10-31 20:34:25,,206,1,Rock,"[25, 89]","[89, 25, 12]",,368,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,323,,5,,[],Seis Seis Seis
145616,320000,0,,2016-10-31 20:34:27,,211,1,Rock,"[25, 89]","[89, 25, 12]",,846,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,741,,6,,[],Love Spell
145617,320000,0,,2016-10-31 20:34:28,,308,1,Rock,"[25, 89]","[89, 25, 12]",,552,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,465,,7,,[],Pink Radiation
145618,320000,0,,2016-10-31 20:34:30,,141,2,Rock,"[25, 89]","[89, 25, 12]",,1989,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1810,,8,,[],I'm A Man Too
145619,320000,0,,2016-10-31 20:34:31,,225,1,Rock,"[25, 89]","[89, 25, 12]",,1395,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1215,,9,,[],Electric High
145763,320000,0,,2016-11-02 15:12:19,,224,1,Rock,"[25, 85]","[25, 12, 85]",,1258,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,989,,1,,[],Reason
145764,320000,0,,2016-11-02 15:12:21,,79,1,Rock,"[25, 85]","[25, 12, 85]",,475,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,403,,2,,[],Lucky
145765,320000,0,,2016-11-02 15:12:23,,115,0,Rock,"[25, 85]","[25, 12, 85]",,742,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,667,,3,,[],Joy
145766,320000,0,,2016-11-02 15:12:25,,116,0,Rock,"[25, 85]","[25, 12, 85]",,623,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,469,,4,,[],Don't Go Back
145767,320000,0,,2016-11-02 15:12:25,,112,0,Rock,"[25, 85]","[25, 12, 85]",,3612,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,894,,5,,[],Own And Only Friend
145768,320000,0,,2016-11-02 15:12:27,,125,0,Rock,"[25, 85]","[25, 12, 85]",,487,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,415,,6,,[],Soul Mender
145769,320000,0,,2016-11-02 15:12:28,,244,0,Rock,"[25, 85]","[25, 12, 85]",,435,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,366,,7,,[],Still Hanging On/It Was Never Meant To Be
145770,320000,0,,2016-11-02 15:12:30,,77,0,Rock,"[25, 85]","[25, 12, 85]",,678,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,567,,8,,[],Overbite
145771,320000,0,,2016-11-02 15:12:30,,62,0,Rock,"[25, 85]","[25, 12, 85]",,782,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,709,,9,,[],This Time
145772,320000,0,,2016-11-02 15:12:32,,168,2,Rock,"[25, 85]","[25, 12, 85]",,1462,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1138,,10,,[],You
145773,320000,0,,2016-11-02 15:12:33,,109,1,Rock,"[25, 85]","[25, 12, 85]",,980,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,884,,11,,[],A True Perfection
145774,320000,0,,2016-11-02 15:12:34,,130,2,Rock,"[25, 85]","[25, 12, 85]",,1291,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1118,,12,,[],I Am Coming In
145775,320000,0,,2016-11-02 15:12:35,,113,3,Rock,"[25, 85]","[25, 12, 85]",,1947,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1684,,13,,[],Pieces
145779,320000,0,,2016-11-02 19:25:59,,242,3,Rock,"[85, 111]","[25, 12, 85, 111]",,2867,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2223,,2,,[],"Oh, Logan"
145780,320000,0,,2016-11-02 19:26:01,,202,4,Rock,"[85, 111]","[25, 12, 85, 111]",,3240,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2915,,3,,[],Amilee
145783,320000,0,,2016-11-02 19:26:03,,207,5,Rock,"[85, 111]","[25, 12, 85, 111]",,5991,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,4967,,6,,[],I Seen Her Dance
145879,320000,0,,2016-11-04 18:54:30,,214,4,Rock,[89],"[89, 12, 25]",,3152,,Attribution-NonCommercial-ShareAlike,2123,,1,,[],Circles
145968,320000,0,,2016-11-06 15:49:05,,187,3,Rock,[58],"[58, 12]",,5436,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,813,,1,,"['psychedelic', 'psychedelic rock', 'garage rock', 'garage', 'rock']",Open Doors
145969,320000,0,,2016-11-06 15:49:07,,289,3,Rock,[58],"[58, 12]",,980,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,679,,2,,"['psychedelic', 'psychedelic rock', 'garage rock', 'garage', 'rock']",Sonic Bloom
145970,320000,0,,2016-11-06 15:49:07,,254,1,Rock,[58],"[58, 12]",,399,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,259,,3,,"['psychedelic', 'psychedelic rock', 'garage rock', 'garage', 'rock']",Broken Arm of God
145971,320000,0,,2016-11-06 15:49:09,,251,0,Rock,[58],"[58, 12]",,338,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,213,,4,,"['psychedelic', 'psychedelic rock', 'garage rock', 'garage', 'rock']",Centennial
145972,320000,0,,2016-11-06 15:49:11,,337,1,Rock,[58],"[58, 12]",,393,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,230,,5,,"['psychedelic', 'psychedelic rock', 'garage rock', 'garage', 'rock']",Let It Be The End
145974,320000,0,,2016-11-06 15:49:14,,246,1,Rock,[58],"[58, 12]",,423,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,262,,6,,"['psychedelic', 'psychedelic rock', 'garage rock', 'garage', 'rock']",Six Steps
145975,320000,0,,2016-11-06 15:49:16,,237,0,Rock,[58],"[58, 12]",,302,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,196,,7,,"['psychedelic', 'psychedelic rock', 'garage rock', 'garage', 'rock']",Martha
145976,320000,0,,2016-11-06 15:49:17,,338,0,Rock,[58],"[58, 12]",,431,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,265,,11,,"['psychedelic', 'psychedelic rock', 'garage rock', 'garage', 'rock']",California Took My Bobby Away
145977,320000,0,,2016-11-06 15:49:19,,389,1,Rock,[58],"[58, 12]",,347,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,204,,9,,"['psychedelic', 'psychedelic rock', 'garage rock', 'garage', 'rock']","Make it Her, Forever"
145978,320000,0,,2016-11-06 15:49:21,,285,1,Rock,[58],"[58, 12]",,333,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,209,,14,,"['psychedelic', 'psychedelic rock', 'garage rock', 'garage', 'rock']",Liberty Is In the Street
145979,320000,0,,2016-11-06 15:49:21,,206,0,Rock,[58],"[58, 12]",,453,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,313,,10,,"['psychedelic', 'psychedelic rock', 'garage rock', 'garage', 'rock']",King of the Mountain
145980,320000,0,,2016-11-06 15:49:23,,302,0,Rock,[58],"[58, 12]",,388,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,267,,12,,"['psychedelic', 'psychedelic rock', 'garage rock', 'garage', 'rock']",Acidland (alternate version)
145981,320000,0,,2016-11-06 15:49:24,,183,4,Rock,[58],"[58, 12]",,399,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,234,,8,,"['psychedelic', 'psychedelic rock', 'garage rock', 'garage', 'rock']",Flower Pedals
