"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"FF","2017-05-07","87.6","2.9177","5.6358","Aaron Judge",592450,452657,"null","blocked_ball",,,,,"13","null","R","R","L","CHC","NYY","B","null","null",1,0,2017,"0.4693","0.8025","-1.1879","-0.4289","null","516770.00","null",0,7,"Top","null","null",,,575929,,"170508_015842","-10.7878","-126.6837","-10.0249","7.1710","25.0291","-21.7905","4.1916","2.1204","null","null","null","86.9750","2282","6.2000",490568,452657,575929,519203,595879,592178,608365,656941,445055,450314,"54.3393","0.000","0.000","null","null","null","null","null",46,"2"
"FF","2017-05-07","91.2","2.8464","5.6669","Aaron Judge",592450,452657,"null","ball",,,,,"13","null","R","R","L","CHC","NYY","B","null","null",0,0,2017,"0.8726","1.7402","-1.0510","1.9305","null","516770.00","null",0,7,"Top","null","null",,,575929,,"170508_015826","-11.7750","-132.0046","-7.3026","12.8593","27.3828","-10.0653","4.1295","2.0734","null","null","null","91.6080","2250","6.8940",490568,452657,575929,519203,595879,592178,608365,656941,445055,450314,"53.7242","0.000","0.000","null","null","null","null","null",46,"1"
"FC","2017-05-07","86.4","2.9612","5.6985","Aaron Judge",592450,452657,"strikeout","called_strike",,,,,"9","Aaron Judge called out on strikes.  ","R","R","L","CHC","NYY","S","null","null",3,2,2017,"-0.0642","1.0460","0.3117","2.2719","null","null","null",1,4,"Top","null","null",,,575929,,"170508_010929","-6.1673","-125.5551","-4.0948","0.4457","22.9470","-20.5189","4.1787","2.0538","null","null","null","86.3400","2330","6.2460",490568,452657,575929,519203,595879,592178,608365,656941,445055,450314,"54.3899","0.000","0.000","0.00",1,0,0,"null",25,"7"
"CH","2017-05-07","85.6","2.9232","5.7058","Aaron Judge",592450,452657,"null","ball",,,,,"14","null","R","R","L","CHC","NYY","B","null","null",2,2,2017,"1.4586","0.9402","0.9673","1.1304","null","null","null",1,4,"Top","null","null",,,575929,,"170508_010913","-7.4579","-124.1274","-6.3247","16.4234","24.2546","-21.5141","4.1148","1.9847","null","null","null","84.9500","1605","6.0830",490568,452657,575929,519203,595879,592178,608365,656941,445055,450314,"54.4946","0.000","0.000","null","null","null","null","null",25,"6"
"CU","2017-05-07","76.0","2.9109","5.6310","Aaron Judge",592450,452657,"null","ball",,,,,"14","null","R","R","L","CHC","NYY","B","null","null",1,2,2017,"-0.7271","-0.4605","1.3134","1.9221","null","null","null",1,4,"Top","null","null",,,575929,,"170508_010856","-2.0616","-110.4864","0.0344","-5.4620","18.4212","-36.0991","4.1148","2.0290","null","null","null","74.9710","2396","5.4770",490568,452657,575929,519203,595879,592178,608365,656941,445055,450314,"55.0622","0.000","0.000","null","null","null","null","null",25,"5"
"CH","2017-05-07","85.2","3.0378","5.7398","Aaron Judge",592450,452657,"null","foul",,,,,"14","null","R","R","L","CHC","NYY","S","null","null",1,2,2017,"1.5059","0.5351","1.3751","1.9529","null","null","null",1,4,"Top","null","null",,,575929,,"170508_010832","-6.8945","-123.7144","-3.6718","16.8051","23.0735","-26.1768","4.0013","1.8515","5","68.1","-18.7293","85.1430","1632","6.3130",490568,452657,575929,519203,595879,592178,608365,656941,445055,450314,"54.2759","0.000","0.000","null","null","null","null",2,25,"4"
"FC","2017-05-07","86.6","2.9229","5.5409","Aaron Judge",592450,452657,"null","foul",,,,,"8","null","R","R","L","CHC","NYY","S","null","null",1,1,2017,"-0.2966","0.5288","-0.0777","2.5237","null","null","null",1,4,"Top","null","null",,,575929,,"170508_010808","-6.5441","-125.9583","-2.1379","-2.0072","22.2570","-26.3512","4.0013","1.8515","null","null","null","86.6740","2303","6.1340",490568,452657,575929,519203,595879,592178,608365,656941,445055,450314,"54.4265","0.000","0.000","null","null","null","null","null",25,"3"
"FC","2017-05-07","86.8","2.8811","5.6505","Aaron Judge",592450,452657,"null","ball",,,,,"13","null","R","R","L","CHC","NYY","B","null","null",0,1,2017,"-0.2452","0.8792","-1.5438","0.7151","null","null","null",1,4,"Top","null","null",,,575929,,"170508_010747","-10.0453","-125.7074","-7.3221","-0.5414","25.6980","-21.5900","4.1938","2.1379","null","null","null","86.3180","2486","6.3140",490568,452657,575929,519203,595879,592178,608365,656941,445055,450314,"54.2372","0.000","0.000","null","null","null","null","null",25,"2"
"FF","2017-05-07","91.7","2.9772","5.5841","Aaron Judge",592450,452657,"null","called_strike",,,,,"13","null","R","R","L","CHC","NYY","S","null","null",0,0,2017,"0.5183","1.6162","-0.9260","1.9159","null","null","null",1,4,"Top","null","null",,,575929,,"170508_010731","-10.9897","-132.7815","-6.8387","8.6237","29.8942","-11.6718","4.1690","2.0147","null","null","null","91.3420","2208","6.5490",490568,452657,575929,519203,595879,592178,608365,656941,445055,450314,"54.0351","0.000","0.000","null","null","null","null","null",25,"1"
"FF","2017-05-07","92.1","2.8318","5.7748","Aaron Judge",592450,452657,"field_out","hit_into_play",,,,,"4","Aaron Judge flies out to right fielder Ben Zobrist.  ","R","R","L","CHC","NYY","X","9","fly_ball",2,2,2017,"0.6015","1.6441","-0.4764","3.2408","407812.00","null","null",2,1,"Top","167.36","109.72",,,575929,,"170508_001817","-9.7755","-133.5392","-4.1878","9.4401","29.2930","-11.5086","4.1323","1.7475","236","73.5","35.1890","92.4100","2274","6.7830",490568,452657,575929,519203,595879,592178,608365,656941,445055,450314,"53.7847","0.228","0.218","0.00",1,0,0,3,5,"5"
"CU","2017-05-07","77.0","3.0213","5.6376","Aaron Judge",592450,452657,"null","ball",,,,,"14","null","R","R","L","CHC","NYY","B","null","null",1,2,2017,"-0.7595","-0.9599","0.3968","0.8700","407812.00","null","null",2,1,"Top","null","null",,,575929,,"170508_001748","-4.1788","-111.8951","-1.3958","-5.4197","21.2747","-40.0233","4.1888","2.0291","null","null","null","75.8980","2569","5.7030",490568,452657,575929,519203,595879,592178,608365,656941,445055,450314,"54.8175","0.000","0.000","null","null","null","null","null",5,"4"
"CU","2017-05-07","77.7","3.0479","5.6433","Aaron Judge",592450,452657,"null","ball",,,,,"13","null","R","R","L","CHC","NYY","B","null","null",0,2,2017,"-0.6870","-0.7718","-0.1067","1.1957","407812.00","null","null",2,1,"Top","null","null",,,575929,,"170508_001725","-5.4538","-112.7890","-1.2054","-4.7021","20.7554","-38.6196","4.1888","2.0587","null","null","null","76.4660","2532","5.5860",490568,452657,575929,519203,595879,592178,608365,656941,445055,450314,"54.9389","0.000","0.000","null","null","null","null","null",5,"3"
"FF","2017-05-07","92.4","2.9001","5.8376","Aaron Judge",592450,452657,"null","called_strike",,,,,"7","null","R","R","L","CHC","NYY","S","null","null",0,1,2017,"0.7471","1.9037","-0.8028","2.4333","407812.00","null","null",2,1,"Top","null","null",,,575929,,"170508_001705","-10.9722","-133.6605","-6.8620","11.2972","28.8873","-8.1652","4.0753","2.0687","null","null","null","91.7450","2239","6.2610",490568,452657,575929,519203,595879,592178,608365,656941,445055,450314,"54.2711","0.000","0.000","null","null","null","null","null",5,"2"
"FF","2017-05-07","91.5","2.8307","5.7211","Aaron Judge",592450,452657,"null","foul",,,,,"2","null","R","R","L","CHC","NYY","S","null","null",0,0,2017,"0.6166","1.4037","0.1486","3.3628","407812.00","null","null",2,1,"Top","null","null",,,575929,,"170508_001639","-8.1818","-132.9786","-3.2161","9.0661","25.5196","-14.6631","4.0013","1.8515","194","69.0","41.2043","92.4650","2219","6.8180",490568,452657,575929,519203,595879,592178,608365,656941,445055,450314,"53.7958","0.000","0.000","null","null","null","null",3,5,"1"
"FF","2017-05-06","90.7","1.8641","6.0539","Aaron Judge",592450,642239,"grounded_into_double_play","hit_into_play",,,,,"11","Aaron Judge grounds into a double play, pitcher Rob Zastryzny to second baseman Javier Baez to first baseman Anthony Rizzo.   Starlin Castro out at 2nd.  ","R","R","L","CHC","NYY","X","1","ground_ball",2,2,2017,"0.3235","1.2435","-0.9479","3.9100","null","null","516770.00",1,8,"Top","120.22","184.51",,,575929,,"170507_015027","-7.7374","-131.7699","-2.1108","5.3753","26.8599","-17.3424","3.9361","1.8211","null","82.9","-20.6990","90.8750","2323","6.4860",490553,642239,575929,519203,595879,592178,608365,445055,546991,450314,"54.1039","0.075","0.069","0.00",1,0,0,2,69,"5"
"CU","2017-05-06","75.7","1.7375","6.1346","Aaron Judge",592450,642239,"null","called_strike",,,,,"5","null","R","R","L","CHC","NYY","S","null","null",2,1,2017,"-0.1531","-0.1022","0.1065","3.2774","null","null","516770.00",1,8,"Top","null","null",,,575929,,"170507_014951","-3.1196","-110.1151","1.2091","-0.7604","17.0510","-33.3923","3.9032","1.9432","null","null","null","75.6330","2087","6.0380",490553,642239,575929,519203,595879,592178,608365,445055,546991,450314,"54.5254","0.000","0.000","null","null","null","null","null",69,"4"
"FF","2017-05-06","89.4","1.7763","5.9744","Aaron Judge",592450,642239,"null","ball",,,,,"13","null","R","R","L","CHC","NYY","B","null","null",1,1,2017,"0.5074","1.3994","-1.1012","2.1341","null","null","516770.00",1,8,"Top","null","null",,,575929,,"170507_014933","-8.1597","-129.7381","-6.4250","7.3450","24.7405","-15.1731","3.9786","1.9496","null","null","null","89.6950","2319","6.4520",490553,642239,575929,519203,595879,592178,608365,445055,546991,450314,"54.0820","0.000","0.000","null","null","null","null","null",69,"3"
"FF","2017-05-06","88.5","1.8223","6.0040","Aaron Judge",592450,642239,"null","ball",,,,,"13","null","R","R","L","CHC","NYY","B","null","null",0,1,2017,"0.1348","1.3340","-1.5812","2.8176","null","null","516770.00",1,8,"Top","null","null",,,575929,,"170507_014915","-8.6676","-128.3772","-4.5449","3.3064","26.4250","-16.3573","3.9540","1.8923","null","null","null","89.1860","2218","6.9370",490553,642239,575929,519203,595879,592178,608365,445055,546991,450314,"53.6282","0.000","0.000","null","null","null","null","null",69,"2"
"FF","2017-05-06","88.4","1.8775","6.0795","Aaron Judge",592450,642239,"null","called_strike",,,,,"13","null","R","R","L","CHC","NYY","S","null","null",0,0,2017,"0.4324","1.6348","-0.7355","1.5419","null","null","516770.00",1,8,"Top","null","null",,,575929,,"170507_014857","-7.2813","-128.2004","-8.3918","6.2720","25.6891","-12.4908","3.9208","1.8955","null","null","null","88.6070","2336","6.5540",490553,642239,575929,519203,595879,592178,608365,445055,546991,450314,"53.9708","0.000","0.000","null","null","null","null","null",69,"1"
"CH","2017-05-06","77.5","1.7867","6.1536","Aaron Judge",592450,642239,"field_out","hit_into_play",,,,,"14","Aaron Judge flies out to center fielder Albert Almora.  ","R","R","L","CHC","NYY","X","8","fly_ball",1,2,2017,"1.1875","0.9951","0.8403","2.3181","null","null","516770.00",0,7,"Top","148.75","74.85",,,575929,,"170507_011900","-4.2395","-112.8481","-3.2064","11.0370","18.2458","-23.1563","4.0069","1.9178","299","85.7","33.7310","78.2350","1353","6.6840",490553,642239,575929,519203,595879,592178,608365,445055,546991,450314,"53.9742","0.021","0.027","0.00",1,0,0,3,55,"7"
"CU","2017-05-06","77.0","1.6831","6.2307","Aaron Judge",592450,642239,"null","blocked_ball",,,,,"13","null","R","R","L","CHC","NYY","B","null","null",0,2,2017,"-0.3627","-0.0895","-0.3006","0.6214","null","null","516770.00",0,7,"Top","null","null",,,575929,,"170507_011828","-3.5498","-111.9907","-4.7820","-2.4205","19.5462","-32.3058","3.9823","1.9587","null","null","null","76.7750","2090","6.1670",490553,642239,575929,519203,595879,592178,608365,445055,546991,450314,"54.4212","0.000","0.000","null","null","null","null","null",55,"6"
"FF","2017-05-06","91.2","2.0061","6.2242","Aaron Judge",592450,642239,"null","foul",,,,,"1","null","R","R","L","CHC","NYY","S","null","null",0,2,2017,"0.5608","1.9244","-0.3139","3.4885","null","null","516770.00",0,7,"Top","null","null",,,575929,,"170507_011803","-7.0480","-132.4233","-5.1408","8.0840","26.8223","-8.4895","3.9196","1.9169","157","67.2","26.3510","91.3550","2323","6.4890",490553,642239,575929,519203,595879,592178,608365,445055,546991,450314,"54.1112","0.000","0.000","null","null","null","null",4,55,"5"
"FF","2017-05-06","91.3","1.9487","5.8850","Aaron Judge",592450,642239,"null","foul",,,,,"3","null","R","R","L","CHC","NYY","S","null","null",0,2,2017,"0.5425","1.5012","0.6690","3.6653","null","null","516770.00",0,7,"Top","null","null",,,575929,,"170507_011737","-4.3879","-132.7758","-2.9760","7.3239","25.7667","-13.8771","3.9850","2.0069","211","78.1","22.5191","91.7370","2273","6.3970",490553,642239,575929,519203,595879,592178,608365,445055,546991,450314,"54.1298","0.000","0.000","null","null","null","null",4,55,"4"
"FF","2017-05-06","91.1","1.8670","5.9556","Aaron Judge",592450,642239,"null","foul",,,,,"1","null","R","R","L","CHC","NYY","S","null","null",0,2,2017,"0.0431","1.5773","-0.5663","3.4678","null","null","516770.00",0,7,"Top","null","null",,,575929,,"170507_011711","-6.2130","-132.3934","-3.7685","1.7427","26.2457","-12.9082","4.0013","1.8515","165","61.2","37.6360","91.4870","2282","6.4460",490553,642239,575929,519203,595879,592178,608365,445055,546991,450314,"54.0703","0.000","0.000","null","null","null","null",3,55,"3"
"CU","2017-05-06","75.1","1.7067","6.1089","Aaron Judge",592450,642239,"null","swinging_strike",,,,,"13","null","R","R","L","CHC","NYY","S","null","null",0,1,2017,"-0.3369","0.1352","-0.4302","1.4283","null","null","516770.00",0,7,"Top","null","null",,,575929,,"170507_011648","-3.8177","-109.0684","-2.7193","-1.9651","19.9636","-30.8402","3.9032","1.9496","null","null","null","74.5440","983","6.1660",490553,642239,575929,519203,595879,592178,608365,445055,546991,450314,"54.4224","0.000","0.000","null","null","null","null","null",55,"2"
"FF","2017-05-06","86.6","1.8416","5.9832","Aaron Judge",592450,642239,"null","called_strike",,,,,"6","null","R","R","L","CHC","NYY","S","null","null",0,0,2017,"0.8954","1.5092","0.4859","3.0073","null","null","516770.00",0,7,"Top","null","null",,,575929,,"170507_011633","-5.1078","-125.9291","-4.0855","10.6425","22.9221","-15.2373","3.9850","2.0333","null","null","null","87.3930","2135","6.6780",490553,642239,575929,519203,595879,592178,608365,445055,546991,450314,"53.9056","0.000","0.000","null","null","null","null","null",55,"1"
"FF","2017-05-06","93.6","-1.9806","5.7622","Aaron Judge",592450,570240,"field_out","hit_into_play",,,,,"13","Aaron Judge grounds out, pitcher Felix Pena to first baseman Anthony Rizzo.  ","R","R","R","CHC","NYY","X","1","ground_ball",0,0,2017,"-0.7018","1.0836","-0.9556","2.6057","null","null","null",1,4,"Top","119.62","185.12",,,575929,,"170507_002619","4.2299","-136.1861","-4.9321","-9.7164","25.1370","-17.6344","3.9443","1.8702","null","82.9","-20.6990","94.8810","2104","6.6630",490553,570240,575929,519203,595879,592178,608365,445055,546991,450314,"53.8256","0.075","0.069","0.00",1,0,0,2,33,"1"
"SL","2017-05-06","82.3","-2.0825","6.1926","Aaron Judge",592450,570240,"field_out","hit_into_play",,,,,"14","Aaron Judge pops out to second baseman Javier Baez.  ","R","R","R","CHC","NYY","X","4","popup",1,2,2017,"0.3281","-0.0992","0.8932","2.4112","null","543305.00","null",2,2,"Top","162.07","137.82",,,575929,,"170506_235340","6.0957","-119.7063","-1.9247","2.0932","20.6934","-32.9977","3.9005","1.8277","184","72.6","54.6200","82.2740","2714","6.0590",490553,570240,575929,519203,595879,592178,608365,445055,546991,450314,"54.4512","0.065","0.068","0.00",1,0,0,3,16,"5"
"SL","2017-05-06","82.6","-2.4440","5.8949","Aaron Judge",592450,570240,"null","ball",,,,,"14","null","R","R","R","CHC","NYY","B","null","null",0,2,2017,"0.0218","-0.0955","1.8441","-0.2908","null","null","543305.00",2,2,"Top","null","null",,,575929,,"170506_235241","9.6796","-119.7187","-7.3562","-1.5516","21.7856","-31.9613","3.8804","1.8677","null","null","null","82.4340","2687","6.2720",490553,570240,575929,519203,595879,592178,608365,445055,546991,450314,"54.2499","0.000","0.000","null","null","null","null","null",16,"4"
"SL","2017-05-06","81.0","-2.2139","6.0555","Aaron Judge",592450,570240,"null","foul",,,,,"4","null","R","R","R","CHC","NYY","S","null","null",0,2,2017,"0.8213","-0.2578","-0.5994","3.0200","null","null","543305.00",2,2,"Top","null","null",,,575929,,"170506_235159","2.0564","-117.7147","0.3360","7.0715","22.6196","-34.8319","3.8377","1.8596","169","65.2","58.8612","80.0160","2706","5.7290",490553,570240,575929,519203,595879,592178,608365,445055,546991,450314,"54.7993","0.000","0.000","null","null","null","null",3,16,"3"
"FF","2017-05-06","94.9","-2.2031","5.8522","Aaron Judge",592450,570240,"null","foul",,,,,"9","null","R","R","R","CHC","NYY","S","null","null",0,1,2017,"-0.6499","1.2485","0.4624","2.5075","null","null","543305.00",2,2,"Top","null","null",,,575929,,"170506_235124","8.5162","-137.8281","-5.9810","-10.2474","28.9016","-14.8419","4.0013","1.9577","37","45.9","5.1806","95.7690","2200","6.8370",490553,570240,575929,519203,595879,592178,608365,445055,546991,450314,"53.7425","0.000","0.000","null","null","null","null",1,16,"2"
"FF","2017-05-06","94.5","-2.1060","6.0233","Aaron Judge",592450,570240,"null","called_strike",,,,,"14","null","R","R","R","CHC","NYY","S","null","null",0,0,2017,"-0.7382","1.4643","0.8532","1.9261","null","null","543305.00",2,2,"Top","null","null",,,575929,,"170506_235059","9.4073","-136.9058","-8.2901","-11.4419","29.1558","-11.8728","3.9358","1.9350","null","null","null","94.9920","2176","6.7480",490553,570240,575929,519203,595879,592178,608365,445055,546991,450314,"53.7792","0.000","0.000","null","null","null","null","null",16,"1"
"SL","2017-05-06","82.4","1.2940","6.2198","Aaron Judge",592450,474463,"strikeout","swinging_strike",,,,,"13","Aaron Judge strikes out swinging.  ","R","R","L","CHC","NYY","S","null","null",1,2,2017,"-0.6748","-0.7208","-1.0529","1.4250","null","516770.00","null",0,1,"Top","null","null",,,575929,,"170506_232049","-4.0138","-119.7941","-2.9734","-5.5904","23.4860","-38.6464","4.0013","1.9823","null","null","null","81.5480","2322","5.8420",490553,474463,575929,519203,595879,592178,608365,445055,546991,450314,"54.7045","0.000","0.000","0.00",1,0,0,"null",4,"4"
"SL","2017-05-06","81.4","1.3283","6.1748","Aaron Judge",592450,474463,"null","swinging_strike",,,,,"13","null","R","R","L","CHC","NYY","S","null","null",1,1,2017,"-0.5067","-0.5976","-0.4669","1.8864","null","516770.00","null",0,1,"Top","null","null",,,575929,,"170506_232027","-3.0549","-118.3819","-1.9345","-4.1772","21.1517","-37.6172","4.0501","2.0311","null","null","null","80.9240","2277","5.9610",490553,474463,575929,519203,595879,592178,608365,445055,546991,450314,"54.6448","0.000","0.000","null","null","null","null","null",4,"3"
"CH","2017-05-06","83.7","1.6983","6.6827","Aaron Judge",592450,474463,"null","ball",,,,,"14","null","R","R","L","CHC","NYY","B","null","null",0,1,2017,"1.5941","0.9752","0.1150","1.5135","null","516770.00","null",0,1,"Top","null","null",,,575929,,"170506_232011","-6.6376","-121.2636","-7.2880","16.7563","22.4658","-21.5523","4.0440","1.9414","null","null","null","82.6980","1643","5.8660",490553,474463,575929,519203,595879,592178,608365,445055,546991,450314,"54.7540","0.000","0.000","null","null","null","null","null",4,"2"
"CH","2017-05-06","82.7","1.4497","6.5364","Aaron Judge",592450,474463,"null","foul",,,,,"8","null","R","R","L","CHC","NYY","S","null","null",0,0,2017,"1.3185","0.9704","0.0598","1.8586","null","516770.00","null",0,1,"Top","null","null",,,575929,,"170506_231952","-5.5513","-119.9317","-5.8974","13.4469","22.0733","-22.1863","4.0013","1.8842","177","71.3","58.4138","81.3280","1640","5.5570",490553,474463,575929,519203,595879,592178,608365,445055,546991,450314,"55.0607","0.000","0.000","null","null","null","null",3,4,"1"
"SL","2017-05-05","84.9","-1.2419","5.9502","Aaron Judge",592450,467008,"strikeout","called_strike",,,,,"7","Aaron Judge called out on strikes.  ","R","R","R","CHC","NYY","S","null","null",3,2,2017,"0.0061","-0.0777","-0.3378","2.0851","null","516770.00","null",2,8,"Top","null","null",,,575929,,"170505_205105","2.0960","-123.5064","-2.5676","-0.3538","24.5143","-32.6787","4.0015","1.6525","null","null","null","84.5070","2283","6.1070",490538,467008,575929,519203,595879,592178,608365,450314,546991,518792,"54.4666","0.000","0.000","0.00",1,0,0,"null",59,"6"
"SL","2017-05-05","84.4","-1.2281","5.8805","Aaron Judge",592450,467008,"null","swinging_strike",,,,,"8","null","R","R","R","CHC","NYY","S","null","null",3,1,2017,"0.1211","-0.0658","0.1693","2.2632","null","516770.00","null",2,8,"Top","null","null",,,575929,,"170505_205043","2.9790","-122.6379","-1.9248","0.6318","23.2784","-32.6985","4.0015","1.8516","null","null","null","83.4550","2422","5.6810",490538,467008,575929,519203,595879,592178,608365,450314,546991,518792,"54.8567","0.000","0.000","null","null","null","null","null",59,"5"
"FT","2017-05-05","95.7","-0.7991","6.1380","Aaron Judge",592450,467008,"null","ball",,,,,"13","null","R","R","R","CHC","NYY","B","null","null",2,1,2017,"-1.4396","0.8088","-1.3221","1.5443","null","516770.00","null",2,8,"Top","null","null",,,575929,,"170505_205028","1.9177","-139.2316","-8.4908","-19.5605","27.6188","-19.8832","3.8896","1.8516","null","null","null","96.8960","2273","6.7880",490538,467008,575929,519203,595879,592178,608365,450314,546991,518792,"53.7839","0.000","0.000","null","null","null","null","null",59,"4"
"FS","2017-05-05","89.0","-1.0100","6.0049","Aaron Judge",592450,467008,"null","ball",,,,,"14","null","R","R","R","CHC","NYY","B","null","null",1,1,2017,"-0.1187","0.3678","1.4344","0.4766","null","null","516770.00",2,8,"Top","null","null",,,575929,,"170505_204950","6.2169","-129.1923","-8.2509","-2.5848","26.1877","-26.6130","3.9070","1.8516","null","null","null","88.6690","2342","6.1970",490538,467008,575929,519203,595879,592178,608365,450314,546991,518792,"54.3559","0.000","0.000","null","null","null","null","null",59,"3"
"FF","2017-05-05","95.6","-0.4409","6.1745","Aaron Judge",592450,467008,"null","ball",,,,,"14","null","R","R","R","CHC","NYY","B","null","null",0,1,2017,"-0.0722","1.6679","1.2918","1.8313","null","null","516770.00",2,8,"Top","null","null",,,575929,,"170505_204935","4.7175","-138.5849","-9.5017","-2.0076","31.6697","-8.7437","3.9070","1.7994","null","null","null","95.2410","2400","6.3750",490538,467008,575929,519203,595879,592178,608365,450314,546991,518792,"54.1719","0.000","0.000","null","null","null","null","null",59,"2"
"FF","2017-05-05","95.7","-0.5124","6.1109","Aaron Judge",592450,467008,"null","swinging_strike",,,,,"14","null","R","R","R","CHC","NYY","S","null","null",0,0,2017,"-0.2645","1.4486","0.8391","2.1712","null","null","516770.00",2,8,"Top","null","null",,,575929,,"170505_204916","4.1864","-138.9949","-8.1102","-4.3823","30.1723","-11.5774","4.0015","1.8516","null","null","null","96.2690","2412","6.6590",490538,467008,575929,519203,595879,592178,608365,450314,546991,518792,"53.8659","0.000","0.000","null","null","null","null","null",59,"1"
"CH","2017-05-05","78.8","-1.8328","6.2666","Aaron Judge",592450,543294,"single","hit_into_play_no_out",,,,,"9","Aaron Judge singles on a ground ball to left fielder Kyle Schwarber.   Starlin Castro to 2nd.  ","R","R","R","CHC","NYY","X","null","ground_ball",1,1,2017,"-0.4330","1.1163","0.3431","2.0561","null","null","516770.00",1,6,"Top","74.87","112.75",,,575929,,"170505_195834","5.5249","-114.5388","-4.4598","-4.7436","18.6387","-21.7269","3.9915","1.8416","104","91.6","6.2420","79.1680","2103","6.3430",490538,543294,575929,519203,450314,592178,608365,656941,445055,518792,"54.1727","0.548","0.517","0.90",1,1,0,4,41,"3"
"FF","2017-05-05","85.6","-1.8233","6.2063","Aaron Judge",592450,543294,"null","ball",,,,,"13","null","R","R","R","CHC","NYY","B","null","null",0,1,2017,"-0.7498","1.1305","-1.8074","1.8587","null","null","516770.00",1,6,"Top","null","null",,,575929,,"170505_195729","1.5230","-124.4785","-6.2409","-8.0469","23.4766","-19.5118","4.0115","1.8516","null","null","null","85.5050","1884","6.0900",490538,543294,575929,519203,450314,592178,608365,656941,445055,518792,"54.3820","0.000","0.000","null","null","null","null","null",41,"2"
"SI","2017-05-05","85.7","-1.7772","6.2461","Aaron Judge",592450,543294,"null","called_strike",,,,,"9","null","R","R","R","CHC","NYY","S","null","null",0,0,2017,"-0.9493","1.1084","0.5784","2.4909","null","null","516770.00",1,6,"Top","null","null",,,575929,,"170505_195709","7.4284","-124.4145","-4.8518","-11.2062","21.8619","-19.9553","4.0015","1.8616","null","null","null","85.7650","1935","6.2070",490538,543294,575929,519203,450314,592178,608365,656941,445055,518792,"54.3298","0.000","0.000","null","null","null","null","null",41,"1"
"SI","2017-05-05","85.6","-1.7227","6.2333","Aaron Judge",592450,543294,"strikeout","called_strike",,,,,"9","Aaron Judge called out on strikes.  ","R","R","R","CHC","NYY","S","null","null",3,2,2017,"-0.8156","1.2427","0.5658","2.0644","null","null","null",1,4,"Top","null","null",,,575929,,"170505_192118","6.9912","-124.1476","-6.0357","-9.7216","22.5469","-18.4010","3.8968","1.8614","null","null","null","85.4780","1898","6.2110",490538,543294,575929,519203,450314,592178,608365,656941,445055,518792,"54.3282","0.000","0.000","0.00",1,0,0,"null",25,"7"
"FF","2017-05-05","87.0","-1.6365","6.2325","Aaron Judge",592450,543294,"null","ball",,,,,"14","null","R","R","R","CHC","NYY","B","null","null",2,2,2017,"0.0836","1.7142","1.8965","2.1587","null","null","null",1,4,"Top","null","null",,,575929,,"170505_192104","8.2352","-126.0044","-6.9370","-0.8469","26.4352","-12.8909","4.0112","1.8514","null","null","null","86.2200","2008","6.1000",490538,543294,575929,519203,450314,592178,608365,656941,445055,518792,"54.3979","0.000","0.000","null","null","null","null","null",25,"6"
"SI","2017-05-05","85.5","-1.5482","6.2422","Aaron Judge",592450,543294,"null","foul",,,,,"14","null","R","R","R","CHC","NYY","S","null","null",2,2,2017,"-0.8843","1.0636","0.8520","2.7152","null","null","null",1,4,"Top","null","null",,,575929,,"170505_192034","7.3558","-123.9847","-4.1112","-10.4701","23.5098","-20.6945","4.0012","1.8514","null","null","null","85.1330","2005","6.0940",490538,543294,575929,519203,450314,592178,608365,656941,445055,518792,"54.3913","0.000","0.000","null","null","null","null","null",25,"5"
"CH","2017-05-05","78.5","-1.9702","6.2551","Aaron Judge",592450,543294,"null","foul",,,,,"13","null","R","R","R","CHC","NYY","S","null","null",2,1,2017,"-1.0205","1.2023","-0.9746","1.3657","null","null","null",1,4,"Top","null","null",,,575929,,"170505_192011","3.9968","-113.8683","-5.8345","-9.5555","22.0770","-20.9347","4.0012","1.8514","92","91.9","7.6638","77.8430","2087","6.1510",490538,543294,575929,519203,450314,592178,608365,656941,445055,518792,"54.3875","0.000","0.000","null","null","null","null",4,25,"4"
"CH","2017-05-05","78.3","-1.6274","6.2686","Aaron Judge",592450,543294,"null","ball",,,,,"14","null","R","R","R","CHC","NYY","B","null","null",1,1,2017,"-0.3950","1.5851","1.1641","1.6657","null","null","null",1,4,"Top","null","null",,,575929,,"170505_191956","6.7124","-113.3739","-5.8643","-4.6632","21.5391","-17.6909","3.9242","1.8514","null","null","null","77.6720","2163","6.2740",490538,543294,575929,519203,450314,592178,608365,656941,445055,518792,"54.3078","0.000","0.000","null","null","null","null","null",25,"3"
