"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"FT","2015-05-25","94.6","-2.3597","5.9375","Giancarlo Stanton",519317,450203,"single","hit_into_play_score",,,,,"4","Giancarlo Stanton singles on a sharp ground ball to left fielder Starling Marte.   Dee Gordon scores.","R","R","R","PIT","MIA","X","null","ground_ball",0,0,2015,"-1.2391583333333333","0.40926666666666666667","-0.5650","2.4070","543829.00","null","null",1,1,"Top","84.34","125.99",,,465041,,"150525_191157","7.2060","-137.4180","-3.3250","-15.3070","29.1860","-29.3040","3.7600","1.7200","80","113.6","0.1960","92.8360","1912","5.3730",414322,450203,465041,476883,435522,543281,474568,516782,457705,570256,"55.1252","0.559","0.531","0.90",1,1,0,4,3,"1"
"CU","2015-05-24","82.9","-2.1149","6.0469","Giancarlo Stanton",519317,475054,"field_out","hit_into_play",,,,,"13","Giancarlo Stanton grounds out sharply, third baseman Manny Machado to first baseman Chris Davis.","R","R","R","MIA","BAL","X","5","ground_ball",3,2,2015,"0.88591666666666666667","-0.19130000000000000000","-0.9830","2.1110","null","null","null",2,6,"Bot","97.97","171.41",,,543432,,"150524_151017","0.2340","-120.6680","-2.2410","10.6870","24.9220","-36.1010","3.7500","1.7100","65","116.3","-0.5680","80.6880","2751","5.0800",414300,475054,543432,448801,517370,592518,465784,518953,430945,501983,"55.4183","0.514","0.480","0.00",1,0,0,4,52,"6"
"FF","2015-05-24","92.8","-1.8451","6.2084","Giancarlo Stanton",519317,475054,"null","called_strike",,,,,"6","null","R","R","R","MIA","BAL","S","null","null",3,1,2015,"-0.49600833333333333333","1.7293666666666667","0.6100","2.5730","null","null","null",2,6,"Bot","null","null",,,543432,,"150524_151003","6.7770","-134.8150","-7.2770","-4.8540","28.6940","-12.4210","3.9600","1.7900","null","null","null","92.7710","2283","6.4530",414300,475054,543432,448801,517370,592518,465784,518953,430945,501983,"54.0455","0.000","0.000","null","null","null","null","null",52,"5"
"SL","2015-05-24","82.1","-2.2210","6.3185","Giancarlo Stanton",519317,475054,"null","ball",,,,,"14","null","R","R","R","MIA","BAL","B","null","null",2,1,2015,"0.66881666666666666667","-0.57973333333333333333","0.7580","0.5870","null","null","null",2,6,"Bot","null","null",,,543432,,"150524_150942","4.7110","-119.4120","-4.4990","8.2000","25.2400","-39.8760","3.9100","1.7100","null","null","null","80.2250","2812","5.3890",414300,475054,543432,448801,517370,592518,465784,518953,430945,501983,"55.1097","0.000","0.000","null","null","null","null","null",52,"4"
"FT","2015-05-24","92.9","-1.9681","6.2345","Giancarlo Stanton",519317,475054,"null","ball",,,,,"13","null","R","R","R","MIA","BAL","B","null","null",1,1,2015,"-1.15009166666666666667","0.96970000000000000000","-0.4540","1.4410","null","null","null",2,6,"Bot","null","null",,,543432,,"150524_150927","5.8560","-135.0130","-8.2800","-13.5560","28.9920","-22.1730","4.0000","1.8400","null","null","null","91.8420","2222","5.8320",414300,475054,543432,448801,517370,592518,465784,518953,430945,501983,"54.6663","0.000","0.000","null","null","null","null","null",52,"3"
"SL","2015-05-24","82.1","-2.0156","6.3791","Giancarlo Stanton",519317,475054,"null","called_strike",,,,,"8","null","R","R","R","MIA","BAL","S","null","null",1,0,2015,"1.2964583333333333","-0.09240000000000000000","0.2520","2.0770","null","null","null",2,6,"Bot","null","null",,,543432,,"150524_150912","1.8440","-119.5420","-2.5880","14.6600","25.6230","-35.0180","3.9600","1.7500","null","null","null","79.9390","2813","5.1470",414300,475054,543432,448801,517370,592518,465784,518953,430945,501983,"55.3513","0.000","0.000","null","null","null","null","null",52,"2"
"FT","2015-05-24","92.9","-1.9357","6.2829","Giancarlo Stanton",519317,475054,"null","ball",,,,,"14","null","R","R","R","MIA","BAL","B","null","null",0,0,2015,"-0.98030833333333333333","0.74753333333333333333","0.7730","1.6010","null","null","null",2,6,"Bot","null","null",,,543432,,"150524_150857","8.2880","-134.8950","-7.3980","-11.2890","28.3790","-25.0330","4.1200","1.8300","null","null","null","92.2020","2176","6.0700",414300,475054,543432,448801,517370,592518,465784,518953,430945,501983,"54.4287","0.000","0.000","null","null","null","null","null",52,"1"
"SL","2015-05-24","84.1","-1.8379","5.7389","Giancarlo Stanton",519317,456068,"strikeout","swinging_strike",,,,,"14","Giancarlo Stanton strikes out swinging.","R","R","R","MIA","BAL","S","null","null",3,2,2015,"0.39744166666666666667","0.25446666666666666667","1.1990","1.4210","null","543829.00","542303.00",2,4,"Bot","null","null",,,543432,,"150524_142532","5.4730","-122.2810","-3.6420","5.6910","25.8150","-31.5270","3.7500","1.7100","null","null","null","82.4620","2473","5.5740",414300,456068,543432,448801,517370,592518,465784,518953,430945,457477,"54.9243","0.000","0.000","0.00",1,0,0,"null",33,"6"
"FT","2015-05-24","91.6","-1.7837","5.7644","Giancarlo Stanton",519317,456068,"null","ball",,,,,"11","null","R","R","R","MIA","BAL","B","null","null",2,2,2015,"-1.4840916666666667","0.98546666666666666667","-1.6640","3.4770","null","543829.00","542303.00",2,4,"Bot","null","null",,,543432,,"150524_142513","3.1360","-133.3600","-1.7600","-17.4540","29.6140","-22.2670","3.9200","1.8000","null","null","null","90.6310","2117","5.8290",414300,456068,543432,448801,517370,592518,465784,518953,430945,457477,"54.6692","0.000","0.000","null","null","null","null","null",33,"5"
"FF","2015-05-24","91.9","-1.5703","5.7772","Giancarlo Stanton",519317,456068,"null","foul",,,,,"5","null","R","R","R","MIA","BAL","S","null","null",2,1,2015,"-0.86758333333333333333","1.5516333333333333","0.2110","2.4220","null","543829.00","542303.00",2,4,"Bot","null","null",,,543432,,"150524_142449","5.7190","-133.6350","-6.1490","-9.4570","32.4290","-15.2750","3.7500","1.7100","null","null","null","90.3270","2148","5.8250",414300,456068,543432,448801,517370,592518,465784,518953,430945,457477,"54.6735","0.000","0.000","null","null","null","null","null",33,"4"
"CH","2015-05-24","83.6","-1.5583","6.0232","Giancarlo Stanton",519317,456068,"null","blocked_ball",,,,,"14","null","R","R","R","MIA","BAL","B","null","null",1,1,2015,"-0.83557500000000000000","0.93243333333333333333","0.2220","0.7590","null","543829.00","542303.00",2,4,"Bot","null","null",,,543432,,"150524_142428","5.2460","-121.4790","-6.8570","-7.5290","25.3700","-24.5200","3.7900","1.7100","null","null","null","81.9330","1012","5.5670",414300,456068,543432,448801,517370,592518,465784,518953,430945,457477,"54.9310","0.000","0.000","null","null","null","null","null",33,"3"
"SL","2015-05-24","84.1","-1.8456","5.9255","Giancarlo Stanton",519317,456068,"null","blocked_ball",,,,,"14","null","R","R","R","MIA","BAL","B","null","null",0,1,2015,"0.53243333333333333333","0.53396666666666666667","1.9080","0.7080","null","543829.00","542303.00",2,4,"Bot","null","null",,,543432,,"150524_142405","6.7430","-122.0880","-6.1460","7.2300","22.6250","-28.5660","3.9100","1.7500","null","null","null","82.9820","null","5.6290",414300,456068,543432,448801,517370,592518,465784,518953,430945,457477,"54.8690","0.000","0.000","null","null","null","null","null",33,"2"
"SL","2015-05-24","85.1","-1.8831","5.8337","Giancarlo Stanton",519317,456068,"null","swinging_strike",,,,,"14","null","R","R","R","MIA","BAL","S","null","null",0,0,2015,"0.43362500000000000000","0.68016666666666666667","0.3230","1.4130","null","543829.00","542303.00",2,4,"Bot","null","null",,,543432,,"150524_142348","3.5670","-123.8000","-5.2470","6.3450","22.7610","-26.8630","3.7500","1.7100","null","null","null","84.0410","2483","5.5700",414300,456068,543432,448801,517370,592518,465784,518953,430945,457477,"54.9279","0.000","0.000","null","null","null","null","null",33,"1"
"CH","2015-05-24","85.3","-1.5669","5.8658","Giancarlo Stanton",519317,456068,"walk","blocked_ball",,,,,"14","Giancarlo Stanton walks.   Dee Gordon to 3rd.    Marcell Ozuna to 2nd.","R","R","R","MIA","BAL","B","null","null",3,2,2015,"-1.15426666666666666667","0.33473333333333333333","1.6880","-0.4760","null","543829.00","542303.00",1,3,"Bot","null","null",,,543432,,"150524_140044","9.2930","-123.5710","-8.6500","-11.3280","25.7340","-30.6560","3.8700","1.7500","null","null","null","83.9020","1191","5.8510",414300,456068,543432,448801,517370,592518,465784,518953,430945,457477,"54.6469","0.000","0.000","0.70",1,0,0,"null",21,"6"
"CH","2015-05-24","84.9","-1.4591","6.0387","Giancarlo Stanton",519317,456068,"null","swinging_strike",,,,,"13","null","R","R","R","MIA","BAL","S","null","null",3,1,2015,"-0.97752500000000000000","0.80773333333333333333","-0.1940","1.1490","null","543829.00","542303.00",1,3,"Bot","null","null",,,543432,,"150524_140020","4.3060","-123.4520","-6.2370","-9.4330","23.8430","-25.5310","3.7500","1.7100","null","null","null","83.5750","1190","5.5110",414300,456068,543432,448801,517370,592518,465784,518953,430945,457477,"54.9878","0.000","0.000","null","null","null","null","null",21,"5"
"FF","2015-05-24","93.0","-1.4350","5.8202","Giancarlo Stanton",519317,456068,"null","foul",,,,,"6","null","R","R","R","MIA","BAL","S","null","null",3,0,2015,"-0.47513333333333333333","1.5014666666666667","0.7030","2.4360","null","543829.00","542303.00",1,3,"Bot","null","null",,,543432,,"150524_135949","5.8020","-135.2980","-6.3110","-4.5680","31.0300","-15.3530","3.7500","1.7100","null","null","null","91.2830","1856","5.5450",414300,456068,543432,448801,517370,592518,465784,518953,430945,457477,"54.9533","0.000","0.000","null","null","null","null","null",21,"4"
"FF","2015-05-24","93.4","-1.4586","6.0269","Giancarlo Stanton",519317,456068,"null","ball",,,,,"14","null","R","R","R","MIA","BAL","B","null","null",2,0,2015,"-0.45008333333333333333","1.4857000000000000","2.3480","2.2850","null","543829.00","542303.00",1,3,"Bot","null","null",,,543432,,"150524_135929","9.8030","-135.5680","-6.5760","-4.2770","30.1570","-15.4450","3.9100","1.7900","null","null","null","91.8900","1873","5.6860",414300,456068,543432,448801,517370,592518,465784,518953,430945,457477,"54.8123","0.000","0.000","null","null","null","null","null",21,"3"
"CH","2015-05-24","83.4","-1.6996","5.9958","Giancarlo Stanton",519317,456068,"null","ball",,,,,"11","null","R","R","R","MIA","BAL","B","null","null",1,0,2015,"-0.80078333333333333333","0.94246666666666666667","-1.5730","3.3790","null","543829.00","542303.00",1,3,"Bot","null","null",,,543432,,"150524_135907","1.2390","-121.3820","-1.0930","-7.1660","24.5790","-24.3990","4.0000","1.7900","null","null","null","81.9080","985","5.3960",414300,456068,543432,448801,517370,592518,465784,518953,430945,457477,"55.1028","0.000","0.000","null","null","null","null","null",21,"2"
"SL","2015-05-24","86.0","-1.7059","5.7913","Giancarlo Stanton",519317,456068,"null","blocked_ball",,,,,"13","null","R","R","R","MIA","BAL","B","null","null",0,0,2015,"0.22209166666666666667","0.68016666666666666667","-0.1290","-0.0960","null","543829.00","542303.00",1,3,"Bot","null","null",,,543432,,"150524_135836","2.6490","-124.9960","-8.5280","4.0370","23.3440","-26.7630","4.0000","1.7500","null","null","null","84.8680","2567","5.5860",414300,456068,543432,448801,517370,592518,465784,518953,430945,457477,"54.9121","0.000","0.000","null","null","null","null","null",21,"1"
"CH","2015-05-24","83.7","-1.5410","5.9243","Giancarlo Stanton",519317,456068,"grounded_into_double_play","hit_into_play",,,,,"4","Giancarlo Stanton grounds into a double play, second baseman Jimmy Paredes to shortstop Everth Cabrera to first baseman Chris Davis.   Marcell Ozuna out at 2nd.","R","R","R","MIA","BAL","X","4","ground_ball",0,1,2015,"-0.92881666666666666667","0.50530000000000000000","-0.3880","2.7050","null","null","542303.00",1,1,"Bot","138.58","155.14",,,543432,,"150524_132138","3.9510","-121.7620","-2.1010","-8.6140","24.0710","-28.9010","3.7500","1.7100","20","69.1","-8.6900","81.8470","1003","5.2230",414300,456068,543432,448801,517370,592518,465784,518953,430945,457477,"55.2756","0.083","0.077","0.00",1,0,0,2,6,"2"
"FF","2015-05-24","91.7","-1.4822","6.0207","Giancarlo Stanton",519317,456068,"null","called_strike",,,,,"6","null","R","R","R","MIA","BAL","S","null","null",0,0,2015,"-0.97056666666666666667","1.6706000000000000","0.4740","3.0060","null","null","542303.00",1,1,"Bot","null","null",,,543432,,"150524_132118","6.2630","-133.4440","-5.0140","-10.7520","32.0900","-13.8290","4.0400","1.8300","null","null","null","89.5720","2307","5.3650",414300,456068,543432,448801,517370,592518,465784,518953,430945,457477,"55.1336","0.000","0.000","null","null","null","null","null",6,"1"
"IN","2015-05-23","75.2","2.8331","6.4267","Giancarlo Stanton",519317,519008,"intent_walk","intent_ball",,,,,"12","T.  J.   McFarland intentionally walks Giancarlo Stanton.   Marcell Ozuna to 2nd.","R","R","L","MIA","BAL","B","null","null",3,0,2015,"0.54217500000000000000","1.7508666666666667","4.7110","4.4050","588751.00","null","542303.00",2,13,"Bot","null","null",,,543376,,"150523_230515","2.4190","-109.5620","-0.2910","5.8160","20.9490","-19.0640","3.7400","1.7100","null","null","null","72.9480","1714","4.8270",414285,519008,543376,448801,517370,592518,429666,456665,430945,430321,"55.6710","0.000","0.000","0.70",1,0,0,"null",98,"4"
"IN","2015-05-23","77.7","2.8990","6.3477","Giancarlo Stanton",519317,519008,"null","intent_ball",,,,,"12","null","R","R","L","MIA","BAL","B","null","null",2,0,2015,"0.67299166666666666667","1.3954000000000000","4.8030","4.2860","588751.00","null","542303.00",2,13,"Bot","null","null",,,543376,,"150523_230505","2.3030","-113.2100","-0.1750","7.4310","22.2830","-21.3670","3.7400","1.7100","null","null","null","75.9420","1797","5.2620",414285,519008,543376,448801,517370,592518,429666,456665,430945,430321,"55.2363","0.000","0.000","null","null","null","null","null",98,"3"
"IN","2015-05-23","76.1","2.7819","6.4762","Giancarlo Stanton",519317,519008,"null","intent_ball",,,,,"12","null","R","R","L","MIA","BAL","B","null","null",1,0,2015,"0.34038333333333333333","1.5330000000000000","4.1910","4.8030","588751.00","null","542303.00",2,13,"Bot","null","null",,,543376,,"150523_230454","1.8930","-110.7970","0.7880","4.1240","23.4520","-20.7740","3.7400","1.7100","null","null","null","73.8220","1739","5.1300",414285,519008,543376,448801,517370,592518,429666,456665,430945,430321,"55.3686","0.000","0.000","null","null","null","null","null",98,"2"
"IN","2015-05-23","73.5","2.7817","6.4712","Giancarlo Stanton",519317,519008,"null","intent_ball",,,,,"12","null","R","R","L","MIA","BAL","B","null","null",0,0,2015,"0.73840000000000000000","1.5201000000000000","4.7700","3.4790","588751.00","null","542303.00",2,13,"Bot","null","null",,,543376,,"150523_230444","2.2090","-106.9860","-1.4000","7.1400","20.7230","-21.5700","3.7400","1.7100","null","null","null","70.9180","1717","4.6290",414285,519008,543376,448801,517370,592518,429666,456665,430945,430321,"55.8694","0.000","0.000","null","null","null","null","null",98,"1"
"FS","2015-05-23","83.2","1.3043","6.3693","Giancarlo Stanton",519317,543118,"strikeout","swinging_strike",,,,,"13","Giancarlo Stanton strikes out swinging.","R","R","R","MIA","BAL","S","null","null",1,2,2015,"-1.04432500000000000000","0.75900000000000000000","-0.5780","1.1390","null","null","null",1,11,"Bot","null","null",,,543376,,"150523_222638","-2.2220","-120.9620","-6.3970","-9.5820","26.9470","-26.4130","3.7400","1.7100","null","null","null","81.8560","986","5.9220",414285,543118,543376,448801,517370,592518,429666,456665,430945,430321,"54.5760","0.000","0.000","0.00",1,0,0,"null",82,"4"
"FF","2015-05-23","91.7","1.3426","6.3433","Giancarlo Stanton",519317,543118,"null","called_strike",,,,,"9","null","R","R","R","MIA","BAL","S","null","null",1,1,2015,"-0.18149166666666666667","1.9931000000000000","0.5350","1.7190","null","null","null",1,11,"Bot","null","null",,,543376,,"150523_222623","-1.9580","-133.2900","-9.7820","-0.6640","30.4090","-9.7470","3.7400","1.7100","null","null","null","91.0730","2200","6.2630",414285,543118,543376,448801,517370,592518,429666,456665,430945,430321,"54.2353","0.000","0.000","null","null","null","null","null",82,"3"
"FS","2015-05-23","81.2","1.2308","6.3229","Giancarlo Stanton",519317,543118,"null","called_strike",,,,,"1","null","R","R","R","MIA","BAL","S","null","null",1,0,2015,"-0.78825833333333333333","0.41786666666666666667","-0.3320","3.2640","null","null","null",1,11,"Bot","null","null",,,543376,,"150523_222609","-2.0950","-118.2290","-0.8890","-6.6300","24.4400","-29.9740","3.7400","1.7100","null","null","null","80.3940","null","6.0220",414285,543118,543376,448801,517370,592518,429666,456665,430945,430321,"54.4766","0.000","0.000","null","null","null","null","null",82,"2"
"FF","2015-05-23","92.2","1.2541","6.2733","Giancarlo Stanton",519317,543118,"null","ball",,,,,"12","null","R","R","R","MIA","BAL","B","null","null",0,0,2015,"-0.39302500000000000000","1.9357666666666667","0.4070","3.9670","null","null","null",1,11,"Bot","null","null",,,"null",,"150523_222554","-1.4610","-134.2650","-4.4570","-3.3980","32.4490","-10.2640","3.7400","1.7100","null","null","null","null","null","null",414285,"null","null","null","null","null","null","null","null","null","54.3000","0.000","0.000","null","null","null","null","null",82,"1"
"FF","2015-05-23","87.9","-2.7592","3.6859","Giancarlo Stanton",519317,503285,"field_out","hit_into_play",,,,,"8","Giancarlo Stanton lines out sharply to right fielder Delmon Young.","R","R","R","MIA","BAL","X","9","line_drive",2,2,2015,"-1.2990000000000000","0.72746666666666666667","0.1750","2.1230","null","null","null",2,8,"Bot","199.50","86.98",,,543376,,"150523_213632","9.2450","-127.7470","0.9280","-13.9210","25.6170","-26.0050","3.7400","1.7100","353","104.2","19.1930","87.5330","2362","6.2110",414285,503285,543376,448801,517370,592518,429666,501983,430945,430321,"54.2870","0.682","0.937","0.00",1,0,0,5,63,"5"
"SL","2015-05-23","80.4","-2.8040","3.5029","Giancarlo Stanton",519317,503285,"null","foul",,,,,"7","null","R","R","R","MIA","BAL","S","null","null",2,1,2015,"0.13024166666666666667","0.33186666666666666667","-0.2800","2.1620","null","null","null",2,8,"Bot","null","null",,,543376,,"150523_213601","4.8780","-116.9370","3.0770","2.6130","19.8480","-30.8180","3.7400","1.7100","null","null","null","80.2420","null","6.0980",414285,503285,543376,448801,517370,592518,429666,501983,430945,430321,"54.4003","0.000","0.000","null","null","null","null","null",63,"4"
"FF","2015-05-23","88.0","-2.8977","3.6797","Giancarlo Stanton",519317,503285,"null","ball",,,,,"6","null","R","R","R","MIA","BAL","B","null","null",1,1,2015,"-1.06102500000000000000","0.79196666666666666667","0.6180","2.8810","null","null","null",2,8,"Bot","null","null",,,543376,,"150523_213541","10.0150","-127.8130","2.6340","-11.0140","27.6890","-25.3030","3.8400","1.8800","null","null","null","87.3510","2169","6.2370",414285,503285,543376,448801,517370,592518,429666,501983,430945,430321,"54.2613","0.000","0.000","null","null","null","null","null",63,"3"
"SL","2015-05-23","81.8","-2.8870","3.4746","Giancarlo Stanton",519317,503285,"null","swinging_strike",,,,,"8","null","R","R","R","MIA","BAL","S","null","null",1,0,2015,"-0.06459166666666666667","0.37773333333333333333","0.1590","2.0310","null","null","null",2,8,"Bot","null","null",,,543376,,"150523_213523","6.4140","-118.8530","2.6080","0.6780","19.1520","-30.3020","3.7400","1.7100","null","null","null","81.8960","1143","6.2130",414285,503285,543376,448801,517370,592518,429666,501983,430945,430321,"54.2856","0.000","0.000","null","null","null","null","null",63,"2"
"SL","2015-05-23","80.6","-2.8473","3.3616","Giancarlo Stanton",519317,503285,"null","ball",,,,,"14","null","R","R","R","MIA","BAL","B","null","null",0,0,2015,"0.52130000000000000000","0.59130000000000000000","1.4950","0.9620","null","null","null",2,8,"Bot","null","null",,,543376,,"150523_213506","7.8120","-117.0570","0.4100","6.4350","24.1600","-28.3490","3.7400","1.7100","null","null","null","79.7250","null","6.0970",414285,503285,543376,448801,517370,592518,429666,501983,430945,430321,"54.4013","0.000","0.000","null","null","null","null","null",63,"1"
"IN","2015-05-23","63.7","-1.5005","6.7407","Giancarlo Stanton",519317,605541,"intent_walk","intent_ball",,,,,"12","Mike Wright intentionally walks Giancarlo Stanton.","R","R","R","MIA","BAL","B","null","null",3,0,2015,"-0.83279166666666666667","1.4484333333333333","2.9300","6.1340","543829.00","null","null",2,6,"Bot","null","null",,,543376,,"150523_210415","8.2190","-92.3110","5.0350","-4.2810","15.9940","-24.7130","3.7400","1.7100","null","null","null","62.1770","1428","5.6320",414285,605541,543376,448801,517370,592518,429666,501983,430945,430321,"54.8665","0.000","0.000","0.70",1,0,0,"null",48,"4"
"IN","2015-05-23","67.9","-1.5752","6.5776","Giancarlo Stanton",519317,605541,"null","intent_ball",,,,,"12","null","R","R","R","MIA","BAL","B","null","null",2,0,2015,"-1.03736666666666666667","1.5272666666666667","1.4940","7.7090","543829.00","null","null",2,6,"Bot","null","null",,,543376,,"150523_210401","6.6660","-98.3970","7.1950","-6.2180","19.5100","-23.2670","3.7400","1.7100","null","null","null","65.8680","1627","5.4840",414285,605541,543376,448801,517370,592518,429666,501983,430945,430321,"55.0141","0.000","0.000","null","null","null","null","null",48,"3"
"IN","2015-05-23","72.1","-1.6308","6.4857","Giancarlo Stanton",519317,605541,"null","intent_ball",,,,,"12","null","R","R","R","MIA","BAL","B","null","null",1,0,2015,"-1.2836916666666667","1.5702666666666667","3.5190","4.6460","543829.00","null","null",2,6,"Bot","null","null",,,543376,,"150523_210349","11.4500","-104.3210","1.2190","-8.9250","21.4190","-21.8170","3.7400","1.7100","null","null","null","69.9110","1666","5.4680",414285,605541,543376,448801,517370,592518,429666,501983,430945,430321,"55.0308","0.000","0.000","null","null","null","null","null",48,"2"
"IN","2015-05-23","71.7","-1.7861","6.5424","Giancarlo Stanton",519317,605541,"null","intent_ball",,,,,"12","null","R","R","R","MIA","BAL","B","null","null",0,0,2015,"-1.07633333333333333333","1.4742333333333333","2.6740","5.7140","543829.00","null","null",2,6,"Bot","null","null",,,543376,,"150523_210337","9.6700","-103.8720","3.3080","-7.2650","20.9270","-22.5990","3.7400","1.7100","null","null","null","69.4920","1655","5.3750",414285,605541,543376,448801,517370,592518,429666,501983,430945,430321,"55.1232","0.000","0.000","null","null","null","null","null",48,"1"
"SL","2015-05-23","90.0","-2.1684","6.1038","Giancarlo Stanton",519317,605541,"field_out","hit_into_play",,,,,"5","Giancarlo Stanton pops out to first baseman Chris Davis.","R","R","R","MIA","BAL","X","3","popup",0,2,2015,"0.37935000000000000000","0.37056666666666666667","0.2210","2.5960","null","null","null",2,4,"Bot","153.81","163.27",,,543376,,"150523_202249","4.2660","-130.9860","-3.2400","6.2970","29.9110","-30.0470","3.7400","1.7100","null","80.0","69.0000","88.7020","2279","5.8230",414285,605541,543376,448801,517370,592518,429666,501983,430945,430321,"54.6758","0.000","0.001","0.00",1,0,0,3,30,"3"
"FF","2015-05-23","93.9","-1.8987","6.1633","Giancarlo Stanton",519317,605541,"null","foul",,,,,"6","null","R","R","R","MIA","BAL","S","null","null",0,1,2015,"-0.73398333333333333333","1.6935333333333333","0.7040","2.9480","null","null","null",2,4,"Bot","null","null",,,543376,,"150523_202229","7.6330","-136.3820","-6.2700","-8.1540","30.6940","-12.5210","3.7400","1.7100","null","null","null","92.9310","2193","6.0300",414285,605541,543376,448801,517370,592518,429666,501983,430945,430321,"54.4683","0.000","0.000","null","null","null","null","null",30,"2"
"FT","2015-05-23","94.3","-1.9899","6.1255","Giancarlo Stanton",519317,605541,"null","foul",,,,,"11","null","R","R","R","MIA","BAL","S","null","null",0,0,2015,"-1.15983333333333333333","1.25493333333333333333","-1.2640","2.7360","null","null","null",2,4,"Bot","null","null",,,543376,,"150523_202205","4.0240","-137.0760","-5.5090","-13.9170","33.4800","-18.2600","3.7400","1.7100","4","65.4","-48.7320","92.9760","2017","5.9250",414285,605541,543376,448801,517370,592518,429666,501983,430945,430321,"54.5729","0.000","0.000","null","null","null","null",2,30,"1"
"FF","2015-05-23","97.4","-2.3586","6.0379","Giancarlo Stanton",519317,605541,"field_out","hit_into_play",,,,,"4","Giancarlo Stanton pops out to third baseman Manny Machado.","R","R","R","MIA","BAL","X","5","popup",3,2,2015,"-0.79243333333333333333","1.4384000000000000","-0.7280","2.7400","null","null","null",2,1,"Bot","114.72","183.62",,,543376,,"150523_193600","5.6920","-141.6500","-5.7890","-9.5830","35.0110","-14.6930","3.7400","1.7100","null","80.0","69.0000","96.4300","2367","6.0510",414285,605541,543376,448801,517370,592518,429666,501983,430945,430321,"54.4477","0.000","0.001","0.00",1,0,0,3,8,"7"
"FF","2015-05-23","97.5","-2.2874","5.9360","Giancarlo Stanton",519317,605541,"null","ball",,,,,"14","null","R","R","R","MIA","BAL","B","null","null",2,2,2015,"-0.84253333333333333333","1.6433666666666667","1.1710","2.1470","null","null","null",2,1,"Bot","null","null",,,543376,,"150523_193544","10.3070","-141.4280","-8.0310","-10.3380","32.9550","-11.7520","3.7400","1.7100","null","null","null","96.1290","2309","5.8000",414285,605541,543376,448801,517370,592518,429666,501983,430945,430321,"54.6985","0.000","0.000","null","null","null","null","null",8,"6"
"SL","2015-05-23","87.7","-2.1630","6.0424","Giancarlo Stanton",519317,605541,"null","ball",,,,,"14","null","R","R","R","MIA","BAL","B","null","null",1,2,2015,"0.22905000000000000000","0.27166666666666666667","2.1080","1.7720","null","null","null",2,1,"Bot","null","null",,,543376,,"150523_193526","9.0290","-127.2800","-4.4040","4.2510","25.3580","-31.2820","3.7400","1.7100","null","null","null","86.6690","null","5.8560",414285,605541,543376,448801,517370,592518,429666,501983,430945,430321,"54.6420","0.000","0.000","null","null","null","null","null",8,"5"
"FF","2015-05-23","90.0","-2.2060","5.9706","Giancarlo Stanton",519317,605541,"null","ball",,,,,"12","null","R","R","R","MIA","BAL","B","null","null",0,2,2015,"-0.73537500000000000000","1.5301333333333333","0.8850","3.7470","null","null","null",2,1,"Bot","null","null",,,543376,,"150523_193511","8.3680","-130.8090","-2.9100","-7.4970","28.9610","-16.1110","3.7200","1.7600","null","null","null","88.9950","2165","6.0010",414285,605541,543376,448801,517370,592518,429666,501983,430945,430321,"54.4975","0.000","0.000","null","null","null","null","null",8,"4"
"FF","2015-05-23","96.7","-1.7273","6.2212","Giancarlo Stanton",519317,605541,"null","foul",,,,,"2","null","R","R","R","MIA","BAL","S","null","null",0,2,2015,"-0.86619166666666666667","1.4685000000000000","0.2320","3.5740","null","null","null",2,1,"Bot","null","null",,,543376,,"150523_193447","6.7020","-140.6250","-4.8840","-10.6140","31.4910","-14.3600","3.7400","1.7100","397","103.3","31.0790","95.7730","2300","5.9260",414285,605541,543376,448801,517370,592518,429666,501983,430945,430321,"54.5725","0.000","0.000","null","null","null","null",6,8,"3"
"FF","2015-05-23","92.9","-2.1327","6.4453","Giancarlo Stanton",519317,605541,"null","foul",,,,,"1","null","R","R","R","MIA","BAL","S","null","null",0,1,2015,"-0.75485833333333333333","1.6032333333333333","-0.7310","3.8320","null","null","null",2,1,"Bot","null","null",,,543376,,"150523_193429","4.6360","-135.2830","-3.5910","-8.2260","32.4770","-14.1560","3.7400","1.7100","null","null","null","91.4120","2113","5.6090",414285,605541,543376,448801,517370,592518,429666,501983,430945,430321,"54.8898","0.000","0.000","null","null","null","null","null",8,"2"
